"Block","Trial","Arrow","Condition","Correct","RT","subj_num","Time","Task"
1,111,2,2,1,0.4413,7,2,"Flanker"
1,112,1,1,1,0.45043,7,2,"Flanker"
1,113,1,2,1,0.51921,7,2,"Flanker"
1,114,1,0,1,0.56754,7,2,"Flanker"
1,115,1,1,1,0.47012,7,2,"Flanker"
1,116,1,0,1,0.34086,7,2,"Flanker"
1,117,1,2,1,0.52713,7,2,"Flanker"
1,118,1,2,1,0.34277,7,2,"Flanker"
1,119,2,0,1,0.60059,7,2,"Flanker"
1,120,2,0,1,0.42513,7,2,"Flanker"
1,121,1,1,1,0.42963,7,2,"Flanker"
1,122,2,2,1,0.49139,7,2,"Flanker"
1,123,1,1,1,0.45908,7,2,"Flanker"
1,124,2,2,1,0.4864,7,2,"Flanker"
1,125,1,0,1,0.33379,7,2,"Flanker"
1,126,2,0,1,0.36694,7,2,"Flanker"
1,127,2,2,1,0.54619,7,2,"Flanker"
1,128,1,2,1,0.50636,7,2,"Flanker"
1,129,2,1,1,0.37979,7,2,"Flanker"
1,130,2,0,1,0.41323,7,2,"Flanker"
1,131,1,1,1,0.42622,7,2,"Flanker"
1,132,2,0,1,0.35027,7,2,"Flanker"
1,133,2,0,1,0.42535,7,2,"Flanker"
1,134,1,1,1,0.63636,7,2,"Flanker"
1,135,1,1,1,0.59832,7,2,"Flanker"
1,136,2,0,1,0.42458,7,2,"Flanker"
1,137,2,1,1,0.41386,7,2,"Flanker"
1,138,1,2,1,0.44853,7,2,"Flanker"
1,139,2,1,1,0.44052,7,2,"Flanker"
1,140,1,0,1,0.50149,7,2,"Flanker"
1,141,1,2,0,0.3133,7,2,"Flanker"
1,142,1,1,1,0.45064,7,2,"Flanker"
1,143,2,1,1,0.43955,7,2,"Flanker"
1,144,1,0,1,0.42834,7,2,"Flanker"
2,1,1,1,1,0.45762,7,2,"Flanker"
2,2,1,1,1,0.37567,7,2,"Flanker"
2,3,1,2,1,0.49077,7,2,"Flanker"
2,4,2,2,0,0.32049,7,2,"Flanker"
2,5,1,1,1,0.38711,7,2,"Flanker"
2,6,1,1,1,0.33576,7,2,"Flanker"
2,7,2,2,1,0.44147,7,2,"Flanker"
2,8,1,2,1,0.49466,7,2,"Flanker"
2,9,2,0,0,0.39745,7,2,"Flanker"
2,10,1,0,1,0.48942,7,2,"Flanker"
2,11,2,0,1,0.41536,7,2,"Flanker"
2,12,2,0,1,0.45901,7,2,"Flanker"
2,13,2,2,1,0.39341,7,2,"Flanker"
2,14,1,0,1,0.38917,7,2,"Flanker"
2,15,2,2,0,0.4164,7,2,"Flanker"
2,16,2,1,1,0.43966,7,2,"Flanker"
2,17,1,1,1,0.41957,7,2,"Flanker"
2,18,2,0,1,0.38307,7,2,"Flanker"
2,19,1,2,1,0.50568,7,2,"Flanker"
2,20,2,2,1,0.4812,7,2,"Flanker"
2,21,1,0,1,0.32676,7,2,"Flanker"
2,22,2,2,1,0.39251,7,2,"Flanker"
2,23,1,2,1,0.4695,7,2,"Flanker"
2,24,1,2,1,0.38654,7,2,"Flanker"
2,25,2,2,1,0.53436,7,2,"Flanker"
2,26,1,2,1,0.46191,7,2,"Flanker"
2,27,1,1,1,0.5304,7,2,"Flanker"
2,28,1,0,1,0.43406,7,2,"Flanker"
2,29,2,1,1,0.47153,7,2,"Flanker"
2,30,1,0,1,0.41127,7,2,"Flanker"
2,31,2,2,1,0.48159,7,2,"Flanker"
2,32,2,0,1,0.55096,7,2,"Flanker"
2,33,2,1,1,0.37471,7,2,"Flanker"
2,34,1,0,1,0.37817,7,2,"Flanker"
2,35,2,1,1,0.42932,7,2,"Flanker"
2,36,1,0,1,0.63305,7,2,"Flanker"
2,37,1,0,1,0.43583,7,2,"Flanker"
2,38,2,1,1,0.43914,7,2,"Flanker"
2,39,1,0,1,0.39617,7,2,"Flanker"
2,40,1,2,1,0.48908,7,2,"Flanker"
2,41,2,2,1,0.44793,7,2,"Flanker"
2,42,2,0,1,0.43577,7,2,"Flanker"
2,43,2,1,1,0.48228,7,2,"Flanker"
2,44,1,1,1,0.40785,7,2,"Flanker"
2,45,2,2,1,0.49047,7,2,"Flanker"
2,46,1,0,1,0.37789,7,2,"Flanker"
2,47,1,0,1,0.44504,7,2,"Flanker"
2,48,1,2,0,0.45809,7,2,"Flanker"
2,49,2,2,1,0.49086,7,2,"Flanker"
2,50,1,1,1,0.43966,7,2,"Flanker"
2,51,1,0,1,0.51578,7,2,"Flanker"
2,52,2,0,1,0.45687,7,2,"Flanker"
2,53,1,1,1,0.57408,7,2,"Flanker"
2,54,2,0,1,0.38226,7,2,"Flanker"
2,55,1,0,1,0.36211,7,2,"Flanker"
2,56,1,0,1,0.46247,7,2,"Flanker"
2,57,2,0,1,0.74653,7,2,"Flanker"
2,58,2,1,1,0.44671,7,2,"Flanker"
2,59,2,2,1,0.62893,7,2,"Flanker"
2,60,2,0,1,0.46463,7,2,"Flanker"
2,61,1,2,1,0.54877,7,2,"Flanker"
2,62,2,0,1,0.40341,7,2,"Flanker"
2,63,1,0,1,0.45503,7,2,"Flanker"
2,64,1,1,1,0.37197,7,2,"Flanker"
2,65,1,2,1,0.36974,7,2,"Flanker"
2,66,1,1,1,0.39624,7,2,"Flanker"
2,67,1,2,1,0.63055,7,2,"Flanker"
2,68,2,1,0,0.67384,7,2,"Flanker"
2,69,2,2,1,0.64278,7,2,"Flanker"
2,70,1,0,1,0.43805,7,2,"Flanker"
2,71,1,2,1,0.56976,7,2,"Flanker"
2,72,1,0,1,0.38844,7,2,"Flanker"
2,73,2,2,1,0.5496,7,2,"Flanker"
2,74,1,2,1,0.42098,7,2,"Flanker"
2,75,2,0,1,0.41754,7,2,"Flanker"
2,76,1,2,1,0.41297,7,2,"Flanker"
2,77,1,1,1,0.42744,7,2,"Flanker"
2,78,1,1,1,0.34304,7,2,"Flanker"
2,79,1,1,1,0.36964,7,2,"Flanker"
2,80,2,2,1,0.56534,7,2,"Flanker"
2,81,2,1,1,0.423,7,2,"Flanker"
2,82,1,1,1,0.51415,7,2,"Flanker"
2,83,2,1,1,0.46412,7,2,"Flanker"
2,84,1,0,1,0.39784,7,2,"Flanker"
2,85,2,1,1,0.39324,7,2,"Flanker"
2,86,1,2,1,0.50107,7,2,"Flanker"
2,87,2,2,1,0.58681,7,2,"Flanker"
2,88,2,1,1,0.41172,7,2,"Flanker"
2,89,2,1,1,0.41684,7,2,"Flanker"
2,90,2,0,1,0.40528,7,2,"Flanker"
2,91,1,0,1,0.46803,7,2,"Flanker"
2,92,1,1,1,0.55061,7,2,"Flanker"
2,93,1,2,0,0.38494,7,2,"Flanker"
2,94,2,1,1,0.56284,7,2,"Flanker"
2,95,2,2,0,0.36977,7,2,"Flanker"
2,96,1,0,1,0.42139,7,2,"Flanker"
2,97,2,0,1,0.40424,7,2,"Flanker"
2,98,1,1,1,0.34198,7,2,"Flanker"
2,99,1,1,1,0.41604,7,2,"Flanker"
2,100,2,0,1,0.46965,7,2,"Flanker"
2,101,2,0,0,0.33089,7,2,"Flanker"
2,102,2,1,1,0.54034,7,2,"Flanker"
2,103,2,0,1,0.38028,7,2,"Flanker"
2,104,1,2,1,0.43141,7,2,"Flanker"
2,105,2,2,1,0.4686,7,2,"Flanker"
2,106,2,0,1,0.53865,7,2,"Flanker"
2,107,1,1,1,0.44275,7,2,"Flanker"
2,108,1,2,1,0.43901,7,2,"Flanker"
2,109,2,1,1,0.45071,7,2,"Flanker"
2,110,2,0,1,0.3763,7,2,"Flanker"
2,111,2,1,1,0.42074,7,2,"Flanker"
2,112,2,1,1,0.37643,7,2,"Flanker"
2,113,2,2,1,0.4521,7,2,"Flanker"
2,114,1,1,1,0.60318,7,2,"Flanker"
2,115,1,0,1,0.44159,7,2,"Flanker"
2,116,2,1,1,0.56786,7,2,"Flanker"
2,117,1,0,1,0.48767,7,2,"Flanker"
2,118,2,0,1,0.46945,7,2,"Flanker"
2,119,1,2,1,0.44331,7,2,"Flanker"
2,120,2,2,1,0.55182,7,2,"Flanker"
2,121,1,1,1,0.48108,7,2,"Flanker"
2,122,2,1,1,0.45421,7,2,"Flanker"
2,123,1,0,1,0.45765,7,2,"Flanker"
2,124,1,1,1,0.4641,7,2,"Flanker"
2,125,2,1,1,0.43643,7,2,"Flanker"
2,126,1,2,1,0.41722,7,2,"Flanker"
2,127,2,2,1,0.44579,7,2,"Flanker"
2,128,2,1,1,0.42686,7,2,"Flanker"
2,129,1,1,1,0.37936,7,2,"Flanker"
2,130,1,2,1,0.54829,7,2,"Flanker"
2,131,2,2,1,0.49115,7,2,"Flanker"
2,132,1,2,1,0.39369,7,2,"Flanker"
2,133,2,2,1,0.42099,7,2,"Flanker"
2,134,2,0,1,0.49063,7,2,"Flanker"
2,135,2,2,0,0.4003,7,2,"Flanker"
2,136,2,1,1,0.49128,7,2,"Flanker"
2,137,1,2,1,0.53078,7,2,"Flanker"
2,138,1,1,1,0.42705,7,2,"Flanker"
2,139,2,0,1,0.42479,7,2,"Flanker"
2,140,1,0,1,0.54752,7,2,"Flanker"
2,141,2,0,1,0.49047,7,2,"Flanker"
2,142,2,1,1,0.41578,7,2,"Flanker"
2,143,1,2,1,0.41235,7,2,"Flanker"
2,144,2,0,1,0.37,7,2,"Flanker"
3,1,2,0,1,0.44356,7,2,"Flanker"
3,2,2,1,1,0.36857,7,2,"Flanker"
3,3,1,2,1,0.51622,7,2,"Flanker"
3,4,1,1,1,0.39369,7,2,"Flanker"
3,5,1,1,1,0.34363,7,2,"Flanker"
3,6,2,2,1,0.49736,7,2,"Flanker"
3,7,1,0,1,0.454,7,2,"Flanker"
3,8,1,1,1,0.4518,7,2,"Flanker"
3,9,2,2,1,0.41722,7,2,"Flanker"
3,10,2,0,1,0.34952,7,2,"Flanker"
3,11,1,1,1,0.33553,7,2,"Flanker"
3,12,1,1,1,0.4193,7,2,"Flanker"
3,13,2,1,1,0.6789,7,2,"Flanker"
3,14,2,1,1,0.46616,7,2,"Flanker"
3,15,2,2,1,0.44042,7,2,"Flanker"
3,16,1,1,1,0.45344,7,2,"Flanker"
3,17,2,2,1,0.40262,7,2,"Flanker"
3,18,2,0,1,0.3984,7,2,"Flanker"
3,19,2,1,1,0.38049,7,2,"Flanker"
3,20,2,0,1,0.35766,7,2,"Flanker"
3,21,2,0,1,0.4833,7,2,"Flanker"
3,22,2,2,1,0.35116,7,2,"Flanker"
3,23,2,2,1,0.52962,7,2,"Flanker"
3,24,1,0,1,0.49695,7,2,"Flanker"
3,25,2,2,1,0.47862,7,2,"Flanker"
3,26,2,1,1,0.51817,7,2,"Flanker"
3,27,2,0,1,0.5008,7,2,"Flanker"
3,28,2,2,1,0.57779,7,2,"Flanker"
3,29,2,1,1,0.38626,7,2,"Flanker"
3,30,2,0,1,0.37351,7,2,"Flanker"
3,31,2,1,1,0.40384,7,2,"Flanker"
3,32,1,2,1,0.43069,7,2,"Flanker"
3,33,1,1,1,0.44482,7,2,"Flanker"
3,34,2,0,1,0.55228,7,2,"Flanker"
3,35,1,0,1,0.43878,7,2,"Flanker"
3,36,2,2,1,0.44393,7,2,"Flanker"
3,37,1,0,1,0.47476,7,2,"Flanker"
3,38,2,2,1,0.52648,7,2,"Flanker"
3,39,2,0,1,0.4143,7,2,"Flanker"
3,40,2,0,1,0.36147,7,2,"Flanker"
3,41,1,2,1,0.53302,7,2,"Flanker"
3,42,2,2,1,1.228,7,2,"Flanker"
3,43,2,2,1,0.4689,7,2,"Flanker"
3,44,2,1,1,0.38638,7,2,"Flanker"
3,45,2,2,1,0.36559,7,2,"Flanker"
3,46,1,1,1,0.47279,7,2,"Flanker"
3,47,2,0,1,0.4142,7,2,"Flanker"
3,48,1,0,1,0.41106,7,2,"Flanker"
3,49,2,2,1,0.43214,7,2,"Flanker"
3,50,2,1,1,0.49273,7,2,"Flanker"
3,51,1,2,1,0.45083,7,2,"Flanker"
3,52,2,0,1,0.46574,7,2,"Flanker"
3,53,1,2,1,0.38945,7,2,"Flanker"
3,54,1,2,1,0.64209,7,2,"Flanker"
3,55,1,0,1,0.50755,7,2,"Flanker"
3,56,2,2,1,0.50425,7,2,"Flanker"
3,57,2,1,1,0.53686,7,2,"Flanker"
3,58,1,2,1,0.47977,7,2,"Flanker"
3,59,2,0,1,0.54912,7,2,"Flanker"
3,60,1,2,1,0.42887,7,2,"Flanker"
3,61,1,2,1,0.50651,7,2,"Flanker"
3,62,1,2,1,0.4632,7,2,"Flanker"
3,63,2,1,1,0.47677,7,2,"Flanker"
3,64,2,2,1,0.58716,7,2,"Flanker"
3,65,1,1,1,0.4146,7,2,"Flanker"
3,66,1,0,1,0.47201,7,2,"Flanker"
3,67,1,2,1,0.59816,7,2,"Flanker"
3,68,1,0,1,0.39107,7,2,"Flanker"
3,69,1,0,1,0.40227,7,2,"Flanker"
3,70,1,2,1,0.46273,7,2,"Flanker"
3,71,2,0,1,0.74125,7,2,"Flanker"
3,72,2,1,1,0.44773,7,2,"Flanker"
3,73,2,0,1,0.46186,7,2,"Flanker"
3,74,1,0,1,0.46834,7,2,"Flanker"
3,75,1,1,1,0.64994,7,2,"Flanker"
3,76,2,0,1,0.41019,7,2,"Flanker"
3,77,2,1,1,0.55242,7,2,"Flanker"
3,78,1,0,1,0.45389,7,2,"Flanker"
3,79,1,1,1,0.45156,7,2,"Flanker"
3,80,1,1,1,0.48127,7,2,"Flanker"
3,81,2,2,1,0.48005,7,2,"Flanker"
3,82,2,2,1,0.51858,7,2,"Flanker"
3,83,2,1,1,0.51565,7,2,"Flanker"
3,84,2,0,1,0.40183,7,2,"Flanker"
3,85,2,0,1,0.38965,7,2,"Flanker"
3,86,1,2,1,0.52186,7,2,"Flanker"
3,87,1,1,1,0.41211,7,2,"Flanker"
3,88,1,1,1,0.42113,7,2,"Flanker"
3,89,2,2,1,0.52952,7,2,"Flanker"
3,90,1,2,1,0.39297,7,2,"Flanker"
3,91,1,1,1,0.45372,7,2,"Flanker"
3,92,1,2,1,0.49811,7,2,"Flanker"
3,93,2,1,1,0.50503,7,2,"Flanker"
3,94,1,2,1,0.48615,7,2,"Flanker"
3,95,2,1,1,0.50864,7,2,"Flanker"
3,96,2,1,1,0.42873,7,2,"Flanker"
3,97,1,0,1,0.45635,7,2,"Flanker"
3,98,1,0,1,0.49444,7,2,"Flanker"
3,99,1,2,1,0.55726,7,2,"Flanker"
3,100,1,0,1,0.46933,7,2,"Flanker"
3,101,1,1,1,0.40242,7,2,"Flanker"
3,102,2,1,1,0.55933,7,2,"Flanker"
3,103,2,1,1,0.42177,7,2,"Flanker"
3,104,2,1,1,0.43424,7,2,"Flanker"
3,105,1,0,1,0.42458,7,2,"Flanker"
3,106,2,0,1,0.45179,7,2,"Flanker"
3,107,2,0,1,0.53707,7,2,"Flanker"
3,108,1,0,1,0.41598,7,2,"Flanker"
3,109,1,2,1,0.52549,7,2,"Flanker"
3,110,1,1,1,0.45127,7,2,"Flanker"
3,111,2,1,1,0.43298,7,2,"Flanker"
3,112,1,0,1,0.3814,7,2,"Flanker"
3,113,2,0,1,0.39269,7,2,"Flanker"
3,114,1,1,1,0.47809,7,2,"Flanker"
3,115,1,2,1,0.46004,7,2,"Flanker"
3,116,1,0,1,0.42536,7,2,"Flanker"
3,117,1,0,1,0.33376,7,2,"Flanker"
3,118,1,1,1,0.46321,7,2,"Flanker"
3,119,1,1,1,0.36586,7,2,"Flanker"
3,120,2,0,1,0.46577,7,2,"Flanker"
3,121,1,2,1,0.45653,7,2,"Flanker"
3,122,2,2,1,0.60558,7,2,"Flanker"
3,123,1,2,1,0.44603,7,2,"Flanker"
3,124,1,2,1,0.51495,7,2,"Flanker"
3,125,2,1,1,0.47315,7,2,"Flanker"
3,126,1,0,1,0.4468,7,2,"Flanker"
3,127,2,2,0,0.42059,7,2,"Flanker"
3,128,1,0,1,0.51118,7,2,"Flanker"
3,129,2,1,1,0.42258,7,2,"Flanker"
3,130,1,1,1,0.5872,7,2,"Flanker"
3,131,1,2,1,0.73105,7,2,"Flanker"
3,132,1,0,1,0.41545,7,2,"Flanker"
3,133,2,0,1,0.49194,7,2,"Flanker"
3,134,2,1,1,0.48272,7,2,"Flanker"
3,135,2,0,1,0.51159,7,2,"Flanker"
3,136,1,1,1,0.4464,7,2,"Flanker"
3,137,2,2,1,0.58855,7,2,"Flanker"
3,138,1,0,1,0.47741,7,2,"Flanker"
3,139,1,1,1,0.43584,7,2,"Flanker"
3,140,2,2,1,0.47327,7,2,"Flanker"
3,141,1,1,1,0.40551,7,2,"Flanker"
3,142,1,0,1,0.45779,7,2,"Flanker"
3,143,1,2,1,0.3917,7,2,"Flanker"
3,144,2,2,1,0.49072,7,2,"Flanker"
4,1,2,1,1,0.64897,7,2,"Flanker"
4,2,2,1,1,0.36201,7,2,"Flanker"
4,3,2,0,1,0.3723,7,2,"Flanker"
4,4,2,0,1,0.39207,7,2,"Flanker"
4,5,2,1,1,0.39629,7,2,"Flanker"
4,6,2,2,0,0.43331,7,2,"Flanker"
4,7,2,0,1,0.36603,7,2,"Flanker"
4,8,1,0,0,0.38606,7,2,"Flanker"
4,9,2,0,1,0.48397,7,2,"Flanker"
4,10,1,2,1,0.42902,7,2,"Flanker"
4,11,2,2,1,0.48923,7,2,"Flanker"
4,12,1,0,1,0.42795,7,2,"Flanker"
4,13,1,2,1,0.48839,7,2,"Flanker"
4,14,2,2,1,0.40186,7,2,"Flanker"
4,15,2,0,1,0.41284,7,2,"Flanker"
4,16,1,1,1,0.41631,7,2,"Flanker"
4,17,2,0,1,0.47062,7,2,"Flanker"
4,18,2,0,1,0.37724,7,2,"Flanker"
4,19,1,0,1,0.38892,7,2,"Flanker"
4,20,2,1,1,0.38509,7,2,"Flanker"
4,21,1,1,1,0.46922,7,2,"Flanker"
4,22,2,1,1,0.43452,7,2,"Flanker"
4,23,1,2,1,0.47196,7,2,"Flanker"
4,24,2,1,1,0.42894,7,2,"Flanker"
4,25,1,0,1,0.42606,7,2,"Flanker"
4,26,1,2,1,0.48693,7,2,"Flanker"
4,27,1,0,1,0.42789,7,2,"Flanker"
4,28,1,0,1,0.3859,7,2,"Flanker"
4,29,2,2,1,0.50809,7,2,"Flanker"
4,30,1,2,1,0.42831,7,2,"Flanker"
4,31,1,1,1,0.43239,7,2,"Flanker"
4,32,1,0,1,0.42113,7,2,"Flanker"
4,33,1,0,1,0.41029,7,2,"Flanker"
4,34,2,1,1,0.49342,7,2,"Flanker"
4,35,2,2,1,0.56468,7,2,"Flanker"
4,36,2,0,1,0.4113,7,2,"Flanker"
4,37,1,1,1,0.43348,7,2,"Flanker"
4,38,2,1,1,0.42981,7,2,"Flanker"
4,39,2,1,1,0.44929,7,2,"Flanker"
4,40,1,0,1,0.45506,7,2,"Flanker"
4,41,2,2,1,0.44443,7,2,"Flanker"
4,42,2,1,1,0.42569,7,2,"Flanker"
4,43,1,1,1,0.45354,7,2,"Flanker"
4,44,1,0,1,0.49918,7,2,"Flanker"
4,45,2,1,1,0.44275,7,2,"Flanker"
4,46,1,1,1,0.447,7,2,"Flanker"
4,47,1,1,1,0.43556,7,2,"Flanker"
4,48,1,1,1,0.42533,7,2,"Flanker"
4,49,2,0,1,0.43067,7,2,"Flanker"
4,50,1,0,1,0.37769,7,2,"Flanker"
4,51,1,2,1,0.569,7,2,"Flanker"
4,52,1,1,1,0.45658,7,2,"Flanker"
4,53,2,0,1,0.42789,7,2,"Flanker"
4,54,2,0,1,0.44734,7,2,"Flanker"
4,55,2,2,1,0.69445,7,2,"Flanker"
4,56,1,0,1,0.47303,7,2,"Flanker"
4,57,2,1,1,0.53554,7,2,"Flanker"
4,58,1,2,1,0.58124,7,2,"Flanker"
4,59,2,2,1,0.43881,7,2,"Flanker"
4,60,2,2,1,0.56186,7,2,"Flanker"
4,61,1,0,1,0.44258,7,2,"Flanker"
4,62,1,1,1,0.44881,7,2,"Flanker"
4,63,2,1,1,0.42005,7,2,"Flanker"
4,64,2,2,1,0.4085,7,2,"Flanker"
4,65,2,0,1,0.43995,7,2,"Flanker"
4,66,1,1,1,0.48328,7,2,"Flanker"
4,67,1,0,1,0.48746,7,2,"Flanker"
4,68,2,0,1,0.40682,7,2,"Flanker"
4,69,2,2,1,0.5228,7,2,"Flanker"
4,70,2,1,1,0.4014,7,2,"Flanker"
4,71,1,2,1,0.42146,7,2,"Flanker"
4,72,2,1,1,0.47299,7,2,"Flanker"
4,73,1,1,1,0.47219,7,2,"Flanker"
4,74,1,2,1,0.62165,7,2,"Flanker"
4,75,2,1,1,0.43943,7,2,"Flanker"
4,76,1,0,1,0.41139,7,2,"Flanker"
4,77,1,0,1,0.43134,7,2,"Flanker"
4,78,1,0,1,0.39611,7,2,"Flanker"
4,79,1,0,1,0.4639,7,2,"Flanker"
4,80,1,1,1,0.36552,7,2,"Flanker"
4,81,1,2,1,0.50419,7,2,"Flanker"
4,82,1,2,1,0.39955,7,2,"Flanker"
4,83,1,2,1,0.69139,7,2,"Flanker"
4,84,2,1,1,0.47968,7,2,"Flanker"
4,85,2,2,1,0.62044,7,2,"Flanker"
4,86,1,1,1,0.46978,7,2,"Flanker"
4,87,1,1,1,0.62803,7,2,"Flanker"
4,88,1,0,1,0.45391,7,2,"Flanker"
4,89,2,2,1,0.44994,7,2,"Flanker"
4,90,1,2,1,0.44646,7,2,"Flanker"
4,91,2,2,1,0.55669,7,2,"Flanker"
4,92,1,2,1,0.42035,7,2,"Flanker"
4,93,1,1,1,0.42466,7,2,"Flanker"
4,94,2,0,1,0.49404,7,2,"Flanker"
4,95,2,0,1,0.47649,7,2,"Flanker"
4,96,1,0,1,0.44256,7,2,"Flanker"
4,97,2,0,1,0.52671,7,2,"Flanker"
4,98,1,1,1,0.46195,7,2,"Flanker"
4,99,1,0,1,0.43652,7,2,"Flanker"
4,100,1,2,1,0.51987,7,2,"Flanker"
4,101,1,2,1,0.43925,7,2,"Flanker"
4,102,2,2,0,0.41893,7,2,"Flanker"
4,103,1,2,1,0.63296,7,2,"Flanker"
4,104,1,2,1,0.46615,7,2,"Flanker"
4,105,1,1,1,0.48035,7,2,"Flanker"
4,106,2,0,1,0.44853,7,2,"Flanker"
4,107,2,1,1,0.43514,7,2,"Flanker"
4,108,2,2,1,0.60802,7,2,"Flanker"
4,109,2,0,1,0.40732,7,2,"Flanker"
4,110,1,0,1,0.46907,7,2,"Flanker"
4,111,1,1,1,0.63441,7,2,"Flanker"
4,112,1,1,1,0.41168,7,2,"Flanker"
4,113,2,2,1,0.51491,7,2,"Flanker"
4,114,2,0,1,0.52779,7,2,"Flanker"
4,115,2,2,1,0.57312,7,2,"Flanker"
4,116,1,1,1,0.43818,7,2,"Flanker"
4,117,2,0,1,0.4833,7,2,"Flanker"
4,118,1,2,1,0.4891,7,2,"Flanker"
4,119,1,1,1,0.53755,7,2,"Flanker"
4,120,2,1,1,0.44645,7,2,"Flanker"
4,121,1,2,1,0.51562,7,2,"Flanker"
4,122,2,0,1,0.42624,7,2,"Flanker"
4,123,1,2,1,0.48585,7,2,"Flanker"
4,124,2,1,1,0.54035,7,2,"Flanker"
4,125,1,2,1,0.52501,7,2,"Flanker"
4,126,2,2,1,0.38634,7,2,"Flanker"
4,127,2,2,1,0.55114,7,2,"Flanker"
4,128,2,2,1,0.40707,7,2,"Flanker"
4,129,1,2,1,0.58751,7,2,"Flanker"
4,130,2,2,1,0.45907,7,2,"Flanker"
4,131,2,0,1,0.45582,7,2,"Flanker"
4,132,1,1,1,0.43096,7,2,"Flanker"
4,133,2,2,1,0.81065,7,2,"Flanker"
4,134,2,1,1,0.47293,7,2,"Flanker"
4,135,2,0,1,0.47891,7,2,"Flanker"
4,136,2,0,1,0.47661,7,2,"Flanker"
4,137,1,0,1,0.54597,7,2,"Flanker"
4,138,2,1,1,0.49022,7,2,"Flanker"
4,139,1,2,1,0.54343,7,2,"Flanker"
4,140,1,1,1,0.43062,7,2,"Flanker"
4,141,2,1,1,0.55691,7,2,"Flanker"
4,142,1,0,1,0.42751,7,2,"Flanker"
4,143,2,1,1,0.43389,7,2,"Flanker"
4,144,2,2,1,0.57431,7,2,"Flanker"
5,1,2,2,1,0.57394,7,2,"Flanker"
5,2,2,2,1,0.35749,7,2,"Flanker"
5,3,1,0,1,0.41603,7,2,"Flanker"
5,4,1,2,1,0.5569,7,2,"Flanker"
5,5,1,1,1,0.47611,7,2,"Flanker"
5,6,2,0,1,0.43404,7,2,"Flanker"
5,7,2,2,1,0.39835,7,2,"Flanker"
5,8,1,0,1,0.3963,7,2,"Flanker"
5,9,1,2,1,0.38216,7,2,"Flanker"
5,10,2,2,1,0.41123,7,2,"Flanker"
5,11,2,0,1,0.39116,7,2,"Flanker"
5,12,1,1,1,0.39521,7,2,"Flanker"
5,13,1,1,1,0.38261,7,2,"Flanker"
5,14,2,1,1,0.33815,7,2,"Flanker"
5,15,1,2,1,0.50771,7,2,"Flanker"
5,16,2,0,1,0.37843,7,2,"Flanker"
5,17,2,0,1,0.40763,7,2,"Flanker"
5,18,1,2,1,0.35602,7,2,"Flanker"
5,19,1,1,1,0.62116,7,2,"Flanker"
5,20,2,2,1,0.45729,7,2,"Flanker"
5,21,1,2,1,0.48445,7,2,"Flanker"
5,22,1,2,1,0.41028,7,2,"Flanker"
5,23,2,0,1,0.38342,7,2,"Flanker"
5,24,2,2,1,0.44242,7,2,"Flanker"
5,25,2,0,1,0.45437,7,2,"Flanker"
5,26,1,1,1,0.38932,7,2,"Flanker"
5,27,2,1,1,0.39121,7,2,"Flanker"
5,28,2,0,1,0.50024,7,2,"Flanker"
5,29,1,0,1,0.42693,7,2,"Flanker"
5,30,1,1,1,0.43898,7,2,"Flanker"
5,31,1,1,1,0.42675,7,2,"Flanker"
5,32,2,1,1,0.43295,7,2,"Flanker"
5,33,2,1,1,0.41367,7,2,"Flanker"
5,34,1,2,1,0.36255,7,2,"Flanker"
5,35,2,0,1,0.4219,7,2,"Flanker"
5,36,2,0,1,0.44191,7,2,"Flanker"
5,37,1,2,1,0.4301,7,2,"Flanker"
5,38,1,2,1,0.51674,7,2,"Flanker"
5,39,1,0,1,0.43672,7,2,"Flanker"
5,40,1,0,1,0.43327,7,2,"Flanker"
5,41,1,0,1,0.40368,7,2,"Flanker"
5,42,2,1,1,0.45741,7,2,"Flanker"
5,43,2,2,1,0.45388,7,2,"Flanker"
5,44,2,1,1,0.42636,7,2,"Flanker"
5,45,2,2,1,0.41374,7,2,"Flanker"
5,46,2,1,1,0.42593,7,2,"Flanker"
5,47,1,0,1,0.46362,7,2,"Flanker"
5,48,2,0,1,0.43661,7,2,"Flanker"
5,49,1,2,1,0.4679,7,2,"Flanker"
5,50,1,2,1,0.55858,7,2,"Flanker"
5,51,1,1,1,0.45495,7,2,"Flanker"
5,52,1,0,1,0.58785,7,2,"Flanker"
5,53,1,0,1,0.34779,7,2,"Flanker"
5,54,2,2,1,0.48131,7,2,"Flanker"
5,55,1,0,1,0.38935,7,2,"Flanker"
5,56,2,0,1,0.43325,7,2,"Flanker"
5,57,2,1,1,0.43725,7,2,"Flanker"
5,58,1,2,1,0.37904,7,2,"Flanker"
5,59,2,1,1,0.37743,7,2,"Flanker"
5,60,2,1,1,0.43275,7,2,"Flanker"
5,61,2,0,1,0.41751,7,2,"Flanker"
5,62,1,0,1,0.38638,7,2,"Flanker"
5,63,2,1,1,0.3915,7,2,"Flanker"
5,64,1,2,1,0.45099,7,2,"Flanker"
5,65,1,0,1,0.44845,7,2,"Flanker"
5,66,2,1,1,0.34861,7,2,"Flanker"
5,67,1,2,1,0.43907,7,2,"Flanker"
5,68,1,1,1,0.43712,7,2,"Flanker"
5,69,2,2,1,0.56956,7,2,"Flanker"
5,70,2,2,1,0.47394,7,2,"Flanker"
5,71,2,0,1,0.46194,7,2,"Flanker"
